elevation	date	DATUM_ADJ
1252.23	6/2/1979	NGVD 29
1252.23	6/3/1979	NGVD 29
1252.22	6/4/1979	NGVD 29
1252.22	6/5/1979	NGVD 29
1252.22	6/6/1979	NGVD 29
1252.22	6/7/1979	NGVD 29
1252.22	6/8/1979	NGVD 29
1252.22	6/9/1979	NGVD 29
1252.21	6/10/1979	NGVD 29
1252.21	6/11/1979	NGVD 29
1252.21	6/12/1979	NGVD 29
1252.22	6/13/1979	NGVD 29
1252.24	6/14/1979	NGVD 29
1252.24	6/15/1979	NGVD 29
1252.25	6/16/1979	NGVD 29
1252.27	6/17/1979	NGVD 29
1252.3	6/18/1979	NGVD 29
1252.3	6/19/1979	NGVD 29
1252.3	6/20/1979	NGVD 29
1252.18	6/21/1979	NGVD 29
1252.24	6/22/1979	NGVD 29
1252.24	6/23/1979	NGVD 29
1252.24	6/24/1979	NGVD 29
1252.24	6/25/1979	NGVD 29
1252.21	6/26/1979	NGVD 29
1252.23	6/27/1979	NGVD 29
1252.25	6/28/1979	NGVD 29
1252.26	6/29/1979	NGVD 29
1252.26	6/30/1979	NGVD 29
1252.27	7/1/1979	NGVD 29
1252.29	7/2/1979	NGVD 29
1252.31	7/3/1979	NGVD 29
1252.3	7/4/1979	NGVD 29
1252.29	7/5/1979	NGVD 29
1252.28	7/6/1979	NGVD 29
1252.27	7/7/1979	NGVD 29
1252.26	7/8/1979	NGVD 29
1252.25	7/9/1979	NGVD 29
1252.23	7/10/1979	NGVD 29
1252.22	7/11/1979	NGVD 29
1252.26	7/12/1979	NGVD 29
1252.32	7/13/1979	NGVD 29
1252.29	7/14/1979	NGVD 29
1252.25	7/15/1979	NGVD 29
1252.27	7/16/1979	NGVD 29
1252.25	7/17/1979	NGVD 29
1252.23	7/18/1979	NGVD 29
1252.22	7/19/1979	NGVD 29
1252.22	7/20/1979	NGVD 29
1252.2	7/21/1979	NGVD 29
1252.21	7/22/1979	NGVD 29
1252.21	7/23/1979	NGVD 29
1252.21	7/24/1979	NGVD 29
1252.2	7/25/1979	NGVD 29
1252.21	7/26/1979	NGVD 29
1252.21	7/27/1979	NGVD 29
1252.2	7/28/1979	NGVD 29
1252.2	7/29/1979	NGVD 29
1252.2	7/30/1979	NGVD 29
1252.18	7/31/1979	NGVD 29
1252.19	8/1/1979	NGVD 29
1252.17	8/2/1979	NGVD 29
1252.15	8/3/1979	NGVD 29
1252.15	8/4/1979	NGVD 29
1252.15	8/5/1979	NGVD 29
1252.17	8/6/1979	NGVD 29
1252.09	8/7/1979	NGVD 29
1252.1	8/8/1979	NGVD 29
1252.1	8/9/1979	NGVD 29
1252.02	8/10/1979	NGVD 29
1252.03	8/11/1979	NGVD 29
1252.02	8/12/1979	NGVD 29
1251.92	8/13/1979	NGVD 29
1251.93	8/14/1979	NGVD 29
1251.94	8/15/1979	NGVD 29
1251.94	8/16/1979	NGVD 29
1251.9	8/17/1979	NGVD 29
1251.89	8/18/1979	NGVD 29
1251.89	8/19/1979	NGVD 29
1251.91	8/20/1979	NGVD 29
1251.9	8/21/1979	NGVD 29
1251.87	8/22/1979	NGVD 29
1251.83	8/23/1979	NGVD 29
1251.82	8/24/1979	NGVD 29
1251.82	8/25/1979	NGVD 29
1251.83	8/26/1979	NGVD 29
1251.83	8/27/1979	NGVD 29
1251.87	8/28/1979	NGVD 29
1251.89	8/29/1979	NGVD 29
1251.9	8/30/1979	NGVD 29
1251.91	8/31/1979	NGVD 29
1251.92	9/1/1979	NGVD 29
1251.9	9/2/1979	NGVD 29
1251.93	9/3/1979	NGVD 29
1251.95	9/4/1979	NGVD 29
1251.94	9/5/1979	NGVD 29
1251.92	9/6/1979	NGVD 29
1251.91	9/7/1979	NGVD 29
1251.89	9/8/1979	NGVD 29
1251.88	9/9/1979	NGVD 29
1251.86	9/10/1979	NGVD 29
1251.85	9/11/1979	NGVD 29
1251.83	9/12/1979	NGVD 29
1251.82	9/13/1979	NGVD 29
1251.8	9/14/1979	NGVD 29
1251.79	9/15/1979	NGVD 29
1251.78	9/16/1979	NGVD 29
1251.76	9/17/1979	NGVD 29
1251.75	9/18/1979	NGVD 29
1251.73	9/19/1979	NGVD 29
1251.72	9/20/1979	NGVD 29
1251.7	9/21/1979	NGVD 29
1251.69	9/22/1979	NGVD 29
1251.67	9/23/1979	NGVD 29
1251.66	9/24/1979	NGVD 29
1251.64	9/25/1979	NGVD 29
1251.63	9/26/1979	NGVD 29
1251.61	9/27/1979	NGVD 29
1251.6	9/28/1979	NGVD 29
1251.62	9/29/1979	NGVD 29
1251.61	9/30/1979	NGVD 29
1251.6	10/1/1979	NGVD 29
1251.63	10/2/1979	NGVD 29
1251.52	10/3/1979	NGVD 29
1251.53	10/4/1979	NGVD 29
1251.52	10/5/1979	NGVD 29
1251.47	10/6/1979	NGVD 29
1251.49	10/7/1979	NGVD 29
1251.42	10/8/1979	NGVD 29
1251.4	10/9/1979	NGVD 29
1251.44	10/10/1979	NGVD 29
1251.38	10/11/1979	NGVD 29
1251.32	10/12/1979	NGVD 29
1251.35	10/13/1979	NGVD 29
1251.37	10/14/1979	NGVD 29
1251.37	10/15/1979	NGVD 29
1251.35	10/16/1979	NGVD 29
1251.34	10/17/1979	NGVD 29
1251.38	10/18/1979	NGVD 29
1251.44	10/19/1979	NGVD 29
1251.43	10/20/1979	NGVD 29
1251.38	10/21/1979	NGVD 29
1251.34	10/22/1979	NGVD 29
1251.33	10/23/1979	NGVD 29
1251.37	10/24/1979	NGVD 29
1251.38	10/25/1979	NGVD 29
1251.44	10/26/1979	NGVD 29
1251.34	10/27/1979	NGVD 29
1251.36	10/28/1979	NGVD 29
1251.36	10/29/1979	NGVD 29
1251.4	10/30/1979	NGVD 29
1251.57	10/31/1979	NGVD 29
1251.46	11/1/1979	NGVD 29
1251.47	11/2/1979	NGVD 29
1251.52	11/3/1979	NGVD 29
1251.54	11/4/1979	NGVD 29
1251.5	11/5/1979	NGVD 29
1251.48	11/6/1979	NGVD 29
1251.46	11/7/1979	NGVD 29
1251.47	11/8/1979	NGVD 29
1251.5	11/9/1979	NGVD 29
1251.49	11/10/1979	NGVD 29
1251.49	11/11/1979	NGVD 29
1251.44	11/12/1979	NGVD 29
1251.45	11/13/1979	NGVD 29
1251.45	11/14/1979	NGVD 29
1251.45	11/15/1979	NGVD 29
1251.46	11/16/1979	NGVD 29
1251.45	11/17/1979	NGVD 29
1251.47	11/18/1979	NGVD 29
1251.43	11/19/1979	NGVD 29
1251.44	11/20/1979	NGVD 29
1251.44	11/21/1979	NGVD 29
1251.43	11/22/1979	NGVD 29
1251.44	11/23/1979	NGVD 29
1251.42	11/24/1979	NGVD 29
1251.41	11/25/1979	NGVD 29
1251.39	11/26/1979	NGVD 29
1251.37	11/27/1979	NGVD 29
1251.33	11/28/1979	NGVD 29
1251.34	11/29/1979	NGVD 29
1251.38	11/30/1979	NGVD 29
1251.39	12/1/1979	NGVD 29
1251.4	12/2/1979	NGVD 29
1251.39	12/3/1979	NGVD 29
1251.38	12/4/1979	NGVD 29
1251.38	12/5/1979	NGVD 29
1251.38	12/6/1979	NGVD 29
1251.38	12/7/1979	NGVD 29
1251.39	12/8/1979	NGVD 29
1251.38	12/9/1979	NGVD 29
1251.38	12/10/1979	NGVD 29
1251.38	12/11/1979	NGVD 29
1251.39	12/12/1979	NGVD 29
1251.38	12/13/1979	NGVD 29
1251.39	12/14/1979	NGVD 29
1251.38	12/15/1979	NGVD 29
1251.37	12/16/1979	NGVD 29
1251.39	12/17/1979	NGVD 29
1251.38	12/18/1979	NGVD 29
1251.37	12/19/1979	NGVD 29
1251.37	12/20/1979	NGVD 29
1251.38	12/21/1979	NGVD 29
1251.37	12/22/1979	NGVD 29
1251.37	12/23/1979	NGVD 29
1251.36	12/24/1979	NGVD 29
1251.37	12/25/1979	NGVD 29
1251.36	12/26/1979	NGVD 29
1251.37	12/27/1979	NGVD 29
1251.36	12/28/1979	NGVD 29
1251.36	12/29/1979	NGVD 29
1251.37	12/30/1979	NGVD 29
1251.35	12/31/1979	NGVD 29
1251.35	1/1/1980	NGVD 29
1251.35	1/2/1980	NGVD 29
1251.35	1/3/1980	NGVD 29
1251.36	1/4/1980	NGVD 29
1251.36	1/5/1980	NGVD 29
1251.38	1/6/1980	NGVD 29
1251.42	1/7/1980	NGVD 29
1251.42	1/8/1980	NGVD 29
1251.42	1/9/1980	NGVD 29
1251.43	1/10/1980	NGVD 29
1251.43	1/11/1980	NGVD 29
1251.43	1/12/1980	NGVD 29
1251.42	1/13/1980	NGVD 29
1251.43	1/14/1980	NGVD 29
1251.45	1/15/1980	NGVD 29
1251.43	1/16/1980	NGVD 29
1251.44	1/17/1980	NGVD 29
1251.44	1/18/1980	NGVD 29
1251.44	1/19/1980	NGVD 29
1251.44	1/20/1980	NGVD 29
1251.44	1/21/1980	NGVD 29
1251.44	1/22/1980	NGVD 29
1251.44	1/23/1980	NGVD 29
1251.44	1/24/1980	NGVD 29
1251.44	1/25/1980	NGVD 29
1251.44	1/26/1980	NGVD 29
1251.44	1/27/1980	NGVD 29
1251.44	1/28/1980	NGVD 29
1251.44	1/29/1980	NGVD 29
1251.44	1/30/1980	NGVD 29
1251.44	1/31/1980	NGVD 29
1251.44	2/1/1980	NGVD 29
1251.44	2/2/1980	NGVD 29
1251.44	2/3/1980	NGVD 29
1251.44	2/4/1980	NGVD 29
1251.44	2/5/1980	NGVD 29
1251.44	2/6/1980	NGVD 29
1251.44	2/7/1980	NGVD 29
1251.44	2/8/1980	NGVD 29
1251.44	2/9/1980	NGVD 29
1251.44	2/10/1980	NGVD 29
1251.44	2/11/1980	NGVD 29
1251.44	2/12/1980	NGVD 29
1251.44	2/13/1980	NGVD 29
1251.44	2/14/1980	NGVD 29
1251.44	2/15/1980	NGVD 29
1251.44	2/16/1980	NGVD 29
1251.44	2/17/1980	NGVD 29
1251.44	2/18/1980	NGVD 29
1251.44	2/19/1980	NGVD 29
1251.44	2/20/1980	NGVD 29
1251.44	2/21/1980	NGVD 29
1251.44	2/22/1980	NGVD 29
1251.44	2/23/1980	NGVD 29
1251.44	2/24/1980	NGVD 29
1251.44	2/25/1980	NGVD 29
1251.44	2/26/1980	NGVD 29
1251.44	2/27/1980	NGVD 29
1251.44	2/28/1980	NGVD 29
1251.44	2/29/1980	NGVD 29
1251.43	3/1/1980	NGVD 29
1251.43	3/2/1980	NGVD 29
1251.43	3/3/1980	NGVD 29
1251.43	3/4/1980	NGVD 29
1251.43	3/5/1980	NGVD 29
1251.43	3/6/1980	NGVD 29
1251.43	3/7/1980	NGVD 29
1251.43	3/8/1980	NGVD 29
1251.43	3/9/1980	NGVD 29
1251.43	3/10/1980	NGVD 29
1251.43	3/11/1980	NGVD 29
1251.43	3/12/1980	NGVD 29
1251.43	3/13/1980	NGVD 29
1251.43	3/14/1980	NGVD 29
1251.43	3/15/1980	NGVD 29
1251.43	3/16/1980	NGVD 29
1251.43	3/17/1980	NGVD 29
1251.43	3/18/1980	NGVD 29
1251.43	3/19/1980	NGVD 29
1251.43	3/20/1980	NGVD 29
1251.42	3/21/1980	NGVD 29
1251.42	3/22/1980	NGVD 29
1251.42	3/23/1980	NGVD 29
1251.42	3/24/1980	NGVD 29
1251.42	3/25/1980	NGVD 29
1251.42	3/26/1980	NGVD 29
1251.42	3/27/1980	NGVD 29
1251.42	3/28/1980	NGVD 29
1251.42	3/29/1980	NGVD 29
1251.42	3/30/1980	NGVD 29
1251.42	3/31/1980	NGVD 29
1251.42	4/1/1980	NGVD 29
1251.43	4/2/1980	NGVD 29
1251.43	4/3/1980	NGVD 29
1251.44	4/4/1980	NGVD 29
1251.44	4/5/1980	NGVD 29
1251.45	4/6/1980	NGVD 29
1251.45	4/7/1980	NGVD 29
1251.46	4/8/1980	NGVD 29
1251.46	4/9/1980	NGVD 29
1251.47	4/10/1980	NGVD 29
1251.47	4/11/1980	NGVD 29
1251.47	4/12/1980	NGVD 29
1251.47	4/13/1980	NGVD 29
1251.46	4/14/1980	NGVD 29
1251.46	4/15/1980	NGVD 29
1251.47	4/16/1980	NGVD 29
1251.47	4/17/1980	NGVD 29
1251.47	4/18/1980	NGVD 29
1251.47	4/19/1980	NGVD 29
1251.48	4/20/1980	NGVD 29
1251.48	4/21/1980	NGVD 29
1251.47	4/22/1980	NGVD 29
1251.47	4/23/1980	NGVD 29
1251.48	4/24/1980	NGVD 29
1251.47	4/25/1980	NGVD 29
1251.46	4/26/1980	NGVD 29
1251.46	4/27/1980	NGVD 29
1251.46	4/28/1980	NGVD 29
1251.46	4/29/1980	NGVD 29
1251.45	4/30/1980	NGVD 29
1251.45	5/1/1980	NGVD 29
1251.45	5/2/1980	NGVD 29
1251.45	5/3/1980	NGVD 29
1251.45	5/4/1980	NGVD 29
1251.42	5/5/1980	NGVD 29
1251.38	5/6/1980	NGVD 29
1251.37	5/7/1980	NGVD 29
1251.39	5/8/1980	NGVD 29
1251.4	5/9/1980	NGVD 29
1251.4	5/10/1980	NGVD 29
1251.39	5/11/1980	NGVD 29
1251.4	5/12/1980	NGVD 29
1251.41	5/13/1980	NGVD 29
1251.41	5/14/1980	NGVD 29
1251.4	5/15/1980	NGVD 29
1251.4	5/16/1980	NGVD 29
1251.41	5/17/1980	NGVD 29
1251.38	5/18/1980	NGVD 29
1251.38	5/19/1980	NGVD 29
1251.38	5/20/1980	NGVD 29
1251.38	5/21/1980	NGVD 29
1251.38	5/22/1980	NGVD 29
1251.38	5/23/1980	NGVD 29
1251.38	5/24/1980	NGVD 29
1251.4	5/25/1980	NGVD 29
1251.38	5/26/1980	NGVD 29
1251.36	5/27/1980	NGVD 29
1251.37	5/28/1980	NGVD 29
1251.4	5/29/1980	NGVD 29
1251.42	5/30/1980	NGVD 29
1251.47	5/31/1980	NGVD 29
1251.54	6/1/1980	NGVD 29
1251.52	6/2/1980	NGVD 29
1251.5	6/3/1980	NGVD 29
1251.56	6/4/1980	NGVD 29
1251.53	6/5/1980	NGVD 29
1251.55	6/6/1980	NGVD 29
1251.48	6/7/1980	NGVD 29
1251.44	6/8/1980	NGVD 29
1251.44	6/9/1980	NGVD 29
1251.45	6/10/1980	NGVD 29
1251.46	6/11/1980	NGVD 29
1251.49	6/12/1980	NGVD 29
1251.49	6/13/1980	NGVD 29
1251.53	6/14/1980	NGVD 29
1251.51	6/15/1980	NGVD 29
1251.47	6/16/1980	NGVD 29
1251.45	6/17/1980	NGVD 29
1251.52	6/18/1980	NGVD 29
1251.48	6/19/1980	NGVD 29
1251.48	6/20/1980	NGVD 29
1251.47	6/21/1980	NGVD 29
1251.47	6/22/1980	NGVD 29
1251.47	6/23/1980	NGVD 29
1251.47	6/24/1980	NGVD 29
1251.45	6/25/1980	NGVD 29
1251.43	6/26/1980	NGVD 29
1251.55	6/27/1980	NGVD 29
1251.4	6/28/1980	NGVD 29
1251.35	6/29/1980	NGVD 29
1251.4	6/30/1980	NGVD 29
1251.35	7/1/1980	NGVD 29
1251.36	7/2/1980	NGVD 29
1251.35	7/3/1980	NGVD 29
1251.35	7/4/1980	NGVD 29
1251.34	7/5/1980	NGVD 29
1251.36	7/6/1980	NGVD 29
1251.32	7/7/1980	NGVD 29
1251.31	7/8/1980	NGVD 29
1251.31	7/9/1980	NGVD 29
1251.29	7/10/1980	NGVD 29
1251.31	7/11/1980	NGVD 29
1251.29	7/12/1980	NGVD 29
1251.3	7/13/1980	NGVD 29
1251.3	7/14/1980	NGVD 29
1251.3	7/15/1980	NGVD 29
1251.3	7/16/1980	NGVD 29
1251.31	7/17/1980	NGVD 29
1251.37	7/18/1980	NGVD 29
1251.37	7/19/1980	NGVD 29
1251.4	7/20/1980	NGVD 29
1251.37	7/21/1980	NGVD 29
1251.35	7/22/1980	NGVD 29
1251.35	7/23/1980	NGVD 29
1251.33	7/24/1980	NGVD 29
1251.31	7/25/1980	NGVD 29
1251.31	7/26/1980	NGVD 29
1251.28	7/27/1980	NGVD 29
1251.26	7/28/1980	NGVD 29
1251.27	7/29/1980	NGVD 29
1251.27	7/30/1980	NGVD 29
1251.23	7/31/1980	NGVD 29
1251.2	8/1/1980	NGVD 29
1251.18	8/2/1980	NGVD 29
1251.22	8/3/1980	NGVD 29
1251.21	8/4/1980	NGVD 29
1251.1	8/5/1980	NGVD 29
1251.14	8/6/1980	NGVD 29
1251.17	8/7/1980	NGVD 29
1251.15	8/8/1980	NGVD 29
1251.15	8/9/1980	NGVD 29
1251.15	8/10/1980	NGVD 29
1251.12	8/11/1980	NGVD 29
1251.13	8/12/1980	NGVD 29
1251.12	8/13/1980	NGVD 29
1251.1	8/14/1980	NGVD 29
1251.13	8/15/1980	NGVD 29
1251.24	8/16/1980	NGVD 29
1251.09	8/17/1980	NGVD 29
1251.05	8/18/1980	NGVD 29
1251.07	8/19/1980	NGVD 29
1251.09	8/20/1980	NGVD 29
1251	8/21/1980	NGVD 29
1251.05	8/22/1980	NGVD 29
1251.1	8/23/1980	NGVD 29
1251.12	8/24/1980	NGVD 29
1251.09	8/25/1980	NGVD 29
1251.05	8/26/1980	NGVD 29
1251.06	8/27/1980	NGVD 29
1251.07	8/28/1980	NGVD 29
1251.05	8/29/1980	NGVD 29
1251.05	8/30/1980	NGVD 29
1251.05	8/31/1980	NGVD 29
1251.04	9/1/1980	NGVD 29
1251.04	9/2/1980	NGVD 29
1251.16	9/3/1980	NGVD 29
1251.09	9/4/1980	NGVD 29
1251.12	9/5/1980	NGVD 29
1251.13	9/6/1980	NGVD 29
1251.12	9/7/1980	NGVD 29
1251.1	9/8/1980	NGVD 29
1251.02	9/9/1980	NGVD 29
1251.04	9/10/1980	NGVD 29
1251.09	9/11/1980	NGVD 29
1251.2	9/12/1980	NGVD 29
1251.12	9/13/1980	NGVD 29
1251.15	9/14/1980	NGVD 29
1251.14	9/15/1980	NGVD 29
1251.03	9/16/1980	NGVD 29
1251.1	9/17/1980	NGVD 29
1251.02	9/18/1980	NGVD 29
1251.1	9/19/1980	NGVD 29
1251.02	9/20/1980	NGVD 29
1251.04	9/21/1980	NGVD 29
1250.92	9/22/1980	NGVD 29
1251.02	9/23/1980	NGVD 29
1250.98	9/24/1980	NGVD 29
1250.97	9/25/1980	NGVD 29
1251.01	9/26/1980	NGVD 29
1250.98	9/27/1980	NGVD 29
1251.05	9/28/1980	NGVD 29
1251.01	9/29/1980	NGVD 29
1251.02	9/30/1980	NGVD 29
1250.92	10/1/1980	NGVD 29
1250.9	10/2/1980	NGVD 29
1250.94	10/3/1980	NGVD 29
1250.96	10/4/1980	NGVD 29
1250.96	10/5/1980	NGVD 29
1250.92	10/6/1980	NGVD 29
1250.91	10/7/1980	NGVD 29
1250.91	10/8/1980	NGVD 29
1250.95	10/9/1980	NGVD 29
1250.75	10/10/1980	NGVD 29
1250.76	10/11/1980	NGVD 29
1250.84	10/12/1980	NGVD 29
1250.9	10/13/1980	NGVD 29
1250.88	10/14/1980	NGVD 29
1250.86	10/15/1980	NGVD 29
1250.91	10/16/1980	NGVD 29
1250.78	10/17/1980	NGVD 29
1250.78	10/18/1980	NGVD 29
1250.78	10/19/1980	NGVD 29
1250.76	10/20/1980	NGVD 29
1250.77	10/21/1980	NGVD 29
1250.86	10/22/1980	NGVD 29
1250.81	10/23/1980	NGVD 29
1250.71	10/24/1980	NGVD 29
1250.67	10/25/1980	NGVD 29
1250.7	10/26/1980	NGVD 29
1250.73	10/27/1980	NGVD 29
1250.74	10/28/1980	NGVD 29
1250.77	10/29/1980	NGVD 29
1250.72	10/30/1980	NGVD 29
1250.7	10/31/1980	NGVD 29
1250.74	11/1/1980	NGVD 29
1250.77	11/2/1980	NGVD 29
1250.7	11/3/1980	NGVD 29
1250.69	11/4/1980	NGVD 29
1250.73	11/5/1980	NGVD 29
1250.72	11/6/1980	NGVD 29
1250.76	11/7/1980	NGVD 29
1250.78	11/8/1980	NGVD 29
1250.66	11/9/1980	NGVD 29
1250.73	11/10/1980	NGVD 29
1250.78	11/11/1980	NGVD 29
1250.75	11/12/1980	NGVD 29
1250.68	11/13/1980	NGVD 29
1250.7	11/14/1980	NGVD 29
1250.71	11/15/1980	NGVD 29
1250.69	11/16/1980	NGVD 29
1250.7	11/17/1980	NGVD 29
1250.7	11/18/1980	NGVD 29
1250.69	11/19/1980	NGVD 29
1250.64	11/20/1980	NGVD 29
1250.7	11/21/1980	NGVD 29
1250.7	11/22/1980	NGVD 29
1250.63	11/23/1980	NGVD 29
1250.65	11/24/1980	NGVD 29
1250.66	11/25/1980	NGVD 29
1250.68	11/26/1980	NGVD 29
1250.64	11/27/1980	NGVD 29
1250.65	11/28/1980	NGVD 29
1250.63	11/29/1980	NGVD 29
1250.65	11/30/1980	NGVD 29
1250.57	12/1/1980	NGVD 29
1250.63	12/2/1980	NGVD 29
1250.63	12/3/1980	NGVD 29
1250.62	12/4/1980	NGVD 29
1250.62	12/5/1980	NGVD 29
1250.62	12/6/1980	NGVD 29
1250.62	12/7/1980	NGVD 29
1250.63	12/8/1980	NGVD 29
1250.63	12/9/1980	NGVD 29
1250.64	12/10/1980	NGVD 29
1250.65	12/11/1980	NGVD 29
1250.63	12/12/1980	NGVD 29
1250.62	12/13/1980	NGVD 29
1250.63	12/14/1980	NGVD 29
1250.64	12/15/1980	NGVD 29
1250.63	12/16/1980	NGVD 29
1250.64	12/17/1980	NGVD 29
1250.63	12/18/1980	NGVD 29
1250.63	12/19/1980	NGVD 29
1250.63	12/20/1980	NGVD 29
1250.63	12/21/1980	NGVD 29
1250.63	12/22/1980	NGVD 29
1250.63	12/23/1980	NGVD 29
1250.63	12/24/1980	NGVD 29
1250.63	12/25/1980	NGVD 29
1250.63	12/26/1980	NGVD 29
1250.63	12/27/1980	NGVD 29
1250.63	12/28/1980	NGVD 29
1250.63	12/29/1980	NGVD 29
1250.63	12/30/1980	NGVD 29
1250.63	12/31/1980	NGVD 29
1250.62	1/1/1981	NGVD 29
1250.62	1/2/1981	NGVD 29
1250.62	1/3/1981	NGVD 29
1250.62	1/4/1981	NGVD 29
1250.62	1/5/1981	NGVD 29
1250.62	1/6/1981	NGVD 29
1250.62	1/7/1981	NGVD 29
1250.62	1/8/1981	NGVD 29
1250.62	1/9/1981	NGVD 29
1250.62	1/10/1981	NGVD 29
1250.62	1/11/1981	NGVD 29
1250.62	1/12/1981	NGVD 29
1250.62	1/13/1981	NGVD 29
1250.62	1/14/1981	NGVD 29
1250.62	1/15/1981	NGVD 29
1250.62	1/16/1981	NGVD 29
1250.63	1/17/1981	NGVD 29
1250.63	1/18/1981	NGVD 29
1250.63	1/19/1981	NGVD 29
1250.63	1/20/1981	NGVD 29
1250.63	1/21/1981	NGVD 29
1250.63	1/22/1981	NGVD 29
1250.63	1/23/1981	NGVD 29
1250.64	1/24/1981	NGVD 29
1250.64	1/25/1981	NGVD 29
1250.64	1/26/1981	NGVD 29
1250.64	1/27/1981	NGVD 29
1250.64	1/28/1981	NGVD 29
1250.64	1/29/1981	NGVD 29
1250.64	1/30/1981	NGVD 29
1250.65	1/31/1981	NGVD 29
1250.65	2/1/1981	NGVD 29
1250.65	2/2/1981	NGVD 29
1250.65	2/3/1981	NGVD 29
1250.65	2/4/1981	NGVD 29
1250.65	2/5/1981	NGVD 29
1250.65	2/6/1981	NGVD 29
1250.66	2/7/1981	NGVD 29
1250.66	2/8/1981	NGVD 29
1250.66	2/9/1981	NGVD 29
1250.66	2/10/1981	NGVD 29
1250.66	2/11/1981	NGVD 29
1250.66	2/12/1981	NGVD 29
1250.66	2/13/1981	NGVD 29
1250.67	2/14/1981	NGVD 29
1250.67	2/15/1981	NGVD 29
1250.67	2/16/1981	NGVD 29
1250.67	2/17/1981	NGVD 29
1250.66	2/18/1981	NGVD 29
1250.66	2/19/1981	NGVD 29
1250.67	2/20/1981	NGVD 29
1250.68	2/21/1981	NGVD 29
1250.7	2/22/1981	NGVD 29
1250.7	2/23/1981	NGVD 29
1250.7	2/24/1981	NGVD 29
1250.7	2/25/1981	NGVD 29
1250.71	2/26/1981	NGVD 29
1250.73	2/27/1981	NGVD 29
1250.76	2/28/1981	NGVD 29
1250.76	3/1/1981	NGVD 29
1250.76	3/2/1981	NGVD 29
1250.76	3/3/1981	NGVD 29
1250.76	3/4/1981	NGVD 29
1250.76	3/5/1981	NGVD 29
1250.76	3/6/1981	NGVD 29
1250.76	3/7/1981	NGVD 29
1250.76	3/8/1981	NGVD 29
1250.76	3/9/1981	NGVD 29
1250.76	3/10/1981	NGVD 29
1250.77	3/11/1981	NGVD 29
1250.77	3/12/1981	NGVD 29
1250.77	3/13/1981	NGVD 29
1250.77	3/14/1981	NGVD 29
1250.77	3/15/1981	NGVD 29
1250.76	3/16/1981	NGVD 29
1250.75	3/17/1981	NGVD 29
1250.75	3/18/1981	NGVD 29
1250.74	3/19/1981	NGVD 29
1250.74	3/20/1981	NGVD 29
1250.74	3/21/1981	NGVD 29
1250.75	3/22/1981	NGVD 29
1250.74	3/23/1981	NGVD 29
1250.74	3/24/1981	NGVD 29
1250.76	3/25/1981	NGVD 29
1250.77	3/26/1981	NGVD 29
1250.77	3/27/1981	NGVD 29
1250.78	3/28/1981	NGVD 29
1250.8	3/29/1981	NGVD 29
1250.83	3/30/1981	NGVD 29
1250.85	3/31/1981	NGVD 29
1250.86	4/1/1981	NGVD 29
1250.87	4/2/1981	NGVD 29
1250.88	4/3/1981	NGVD 29
1250.89	4/4/1981	NGVD 29
1250.9	4/5/1981	NGVD 29
1250.91	4/6/1981	NGVD 29
1250.9	4/7/1981	NGVD 29
1250.9	4/8/1981	NGVD 29
1251.01	4/9/1981	NGVD 29
1250.92	4/10/1981	NGVD 29
1250.93	4/11/1981	NGVD 29
1250.94	4/12/1981	NGVD 29
1250.9	4/13/1981	NGVD 29
1250.87	4/14/1981	NGVD 29
1250.93	4/15/1981	NGVD 29
1250.94	4/16/1981	NGVD 29
1250.87	4/17/1981	NGVD 29
1250.92	4/18/1981	NGVD 29
1250.92	4/19/1981	NGVD 29
1250.95	4/20/1981	NGVD 29
1251.01	4/21/1981	NGVD 29
1250.94	4/22/1981	NGVD 29
1250.9	4/23/1981	NGVD 29
1251.01	4/24/1981	NGVD 29
1251.05	4/25/1981	NGVD 29
1251.03	4/26/1981	NGVD 29
1251.06	4/27/1981	NGVD 29
1251.05	4/28/1981	NGVD 29
1251.09	4/29/1981	NGVD 29
1251.1	4/30/1981	NGVD 29
1251.12	5/1/1981	NGVD 29
1251.18	5/2/1981	NGVD 29
1251.15	5/3/1981	NGVD 29
1251.14	5/4/1981	NGVD 29
1251.16	5/5/1981	NGVD 29
1251.17	5/6/1981	NGVD 29
1251.18	5/7/1981	NGVD 29
1251.19	5/8/1981	NGVD 29
1251.14	5/9/1981	NGVD 29
1251.17	5/10/1981	NGVD 29
1251.15	5/11/1981	NGVD 29
1251.15	5/12/1981	NGVD 29
1251.14	5/13/1981	NGVD 29
1251.12	5/14/1981	NGVD 29
1251.13	5/15/1981	NGVD 29
1251.15	5/16/1981	NGVD 29
1251.15	5/17/1981	NGVD 29
1251.1	5/18/1981	NGVD 29
1251.08	5/19/1981	NGVD 29
1251.09	5/20/1981	NGVD 29
1251.1	5/21/1981	NGVD 29
1251.1	5/22/1981	NGVD 29
1251.12	5/23/1981	NGVD 29
1251.13	5/24/1981	NGVD 29
1251.1	5/25/1981	NGVD 29
1251.11	5/26/1981	NGVD 29
1251.1	5/27/1981	NGVD 29
1251.1	5/28/1981	NGVD 29
1251.08	5/29/1981	NGVD 29
1251.08	5/30/1981	NGVD 29
1251.12	5/31/1981	NGVD 29
1251.1	6/1/1981	NGVD 29
1251.11	6/2/1981	NGVD 29
1251.18	6/3/1981	NGVD 29
1251.21	6/4/1981	NGVD 29
1251.18	6/5/1981	NGVD 29
1251.17	6/6/1981	NGVD 29
